time_s,true_x,true_y,amcl_x,amcl_y,amcl_err,ekf_x,ekf_y,ekf_err,eif_x,eif_y,eif_err,rtab_x,rtab_y,rtab_err,fused_x,fused_y,fused_err,ekfr_x,ekfr_y,ekfr_err
9.9134,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
10.1138,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
10.3241,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
10.5144,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
10.7143,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
10.9153,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
11.1159,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
11.3222,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
11.5155,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
11.7186,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
11.9177,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
12.1315,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
12.3192,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
12.5136,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
12.7136,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
12.9181,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
13.1853,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
13.3134,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
13.5137,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
13.7198,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
13.9507,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
14.1136,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
14.3274,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
14.5137,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
14.7135,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
14.9223,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
15.1396,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
15.3148,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
15.5211,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
15.7434,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
15.9138,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
16.1512,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
16.3213,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
16.5132,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
16.7205,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
16.9141,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
17.1166,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
17.3222,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
17.5207,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
17.7197,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
17.9136,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
18.1236,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
18.3212,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
18.514,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
18.7144,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
18.9214,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
19.1188,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.000739,0.001371,0.003825
19.3221,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
19.5268,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
19.7185,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
19.9163,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
20.1198,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
20.319,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
20.5477,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
20.7138,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
20.9254,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
21.2858,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
21.3259,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
21.5226,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
21.7137,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
21.9137,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
22.1812,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
22.3163,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
22.5179,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
22.7151,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
22.9209,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
23.1192,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
23.3142,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
23.5138,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
23.7142,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
23.9161,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
24.118,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
24.314,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
24.5141,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
24.7154,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
24.9145,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
25.2485,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
25.3192,0.001155,-0.001953,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826,0.001155,-0.001953,0.0,-0.00074,0.001372,0.003826
