time_s,true_x,true_y,amcl_x,amcl_y,amcl_err,ekf_x,ekf_y,ekf_err,eif_x,eif_y,eif_err,rtab_x,rtab_y,rtab_err,fused_x,fused_y,fused_err,ekfr_x,ekfr_y,ekfr_err
9.3986,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
9.6048,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
10.0761,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
10.2424,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
10.4002,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
10.5985,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
10.8153,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
11.0079,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
11.2006,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
11.4003,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
11.6032,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.0223,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.2039,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.4019,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.6053,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.9645,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
12.9983,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
13.2002,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
13.412,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
13.6129,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
13.8965,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.0029,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.1984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.4197,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.6233,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.7999,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
14.9985,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
15.2183,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
15.4034,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
15.6058,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
15.8002,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.007,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.2072,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.4013,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.6175,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.952,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
16.9993,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
17.1981,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
17.3985,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
17.6247,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
17.8587,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
17.9997,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
18.2011,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
18.3987,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.00012,0.00123,0.014742,,,,0.00012,0.001231,0.014742
18.6185,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.001231,0.014742
18.8699,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.001231,0.014742
19.0058,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
19.2011,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
19.4018,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
19.6007,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
19.8702,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
19.9984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
20.2018,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
20.4026,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
20.6011,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
20.8981,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.0,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.1984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.3985,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.5983,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.8019,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
21.9987,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
22.214,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
22.4,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
22.5984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
22.9647,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.0376,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.1999,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.4038,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.602,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.9426,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
23.9985,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
24.2014,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
24.3987,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
24.6133,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
24.7982,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
25.0038,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
25.2087,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
25.4316,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
25.6105,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
25.813,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.0087,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.2086,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.3984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.5986,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.8155,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
26.9982,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
27.1983,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
27.4203,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
27.6023,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
27.878,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
27.9984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
28.1981,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
28.4235,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
28.615,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
28.893,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
29.0163,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
29.1989,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
29.3984,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
29.6,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
29.8146,0.008373,-0.010986,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.008373,-0.010986,0.0,0.0,0.0,0.013812,,,,0.00012,0.00123,0.014742
