time_s,true_x,true_y,amcl_x,amcl_y,amcl_err,ekf_x,ekf_y,ekf_err,eif_x,eif_y,eif_err,rtab_x,rtab_y,rtab_err,fused_x,fused_y,fused_err,ekfr_x,ekfr_y,ekfr_err
2.8961,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
3.0941,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
3.2964,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
3.5167,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
3.7009,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
3.8976,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
4.103,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
4.2941,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
4.5886,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
4.6994,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
4.9086,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
5.0957,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
5.2972,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
5.5087,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
5.7052,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
5.9035,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
6.0992,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
6.2958,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
6.5585,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
6.7122,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
6.9123,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
7.0943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
7.2944,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
7.7285,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
7.897,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
8.1011,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
8.298,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
8.498,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
8.6962,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
8.9082,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
9.0954,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
9.3161,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
9.5079,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
9.6981,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
9.8993,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
10.0984,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
10.3075,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
10.495,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
10.6988,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
10.9001,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
11.099,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
11.2958,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
11.5032,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
11.6942,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
11.8944,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
12.1004,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
12.2979,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
12.4945,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
12.6987,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
12.8944,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
13.0947,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
13.2993,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
13.6295,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
13.7115,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
13.8963,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
14.0992,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
14.2989,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
14.4996,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
14.6943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
14.9036,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
15.1122,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
15.2943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
15.4943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
15.6946,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
15.8969,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
16.097,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
16.295,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
16.5134,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
16.6995,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
16.8951,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
17.0959,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
17.2955,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
17.4968,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
17.7005,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
17.8952,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
18.0944,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
18.2949,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
18.7298,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
18.9031,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
19.0978,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
19.2943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
19.5259,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
19.6942,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
19.9129,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
20.0945,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
20.3014,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
20.6135,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
20.7003,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
20.8962,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
21.1043,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
21.2965,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
21.4956,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
21.6955,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
21.8943,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
22.0954,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
22.3288,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
22.5259,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
22.696,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
22.8956,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
23.0964,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
23.3017,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
23.4941,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
23.7041,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
23.8953,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
24.1102,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
24.3036,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
24.5318,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
24.7412,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
24.8957,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
25.0985,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
25.3006,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
25.5003,0.016223,-0.000471,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815,0.016223,-0.000471,0.0,0.000409,-0.000639,0.015815
